transaction_id,account_id,transaction_date,transaction_type,amount,merchant,city
459,936,10/14/2023,Payment,156.47,Apple,Philadelphia
460,838,11/5/2024,Withdrawal,126.38,Walmart,Philadelphia
461,1276,12/20/2024,Payment,202.61,Amazon,Miami
462,906,9/14/2023,Deposit,402.65,Exxon,Miami
463,1346,6/29/2024,Payment,40.86,Walmart,Houston
464,376,1/29/2021,Transfer,5.56,Target,New York
465,1433,2/4/2020,Transfer,235.39,Costco,Detroit
466,711,6/5/2020,Withdrawal,194.38,Amazon,Philadelphia
467,343,6/22/2022,Transfer,228.96,Exxon,Miami
468,240,7/20/2023,Transfer,93.47,Walmart,New York
469,139,8/24/2022,Payment,431.2,Exxon,Los Angeles
470,1146,1/30/2021,Deposit,230.8,Walmart,New York
471,420,11/10/2024,Deposit,567.03,Shell,Los Angeles
472,304,7/25/2020,Payment,262.03,Target,Miami
473,115,11/15/2024,Transfer,139.79,Starbucks,Miami
474,343,6/16/2024,Payment,238.24,Amazon,Los Angeles
475,1275,9/12/2021,Transfer,421.93,Home Depot,Cleveland
476,7,8/22/2023,Transfer,91.93,Amazon,Chicago
477,731,7/7/2024,Transfer,287.67,Home Depot,Los Angeles
478,179,4/8/2024,Deposit,265.67,Exxon,Chicago
479,1169,3/15/2022,Withdrawal,289.11,Exxon,Cleveland
480,416,4/6/2021,Deposit,63.65,Walmart,Philadelphia
481,666,9/8/2020,Transfer,295.63,Starbucks,Detroit
482,1145,7/14/2023,Payment,284.35,Walmart,Chicago
483,1148,5/16/2022,Payment,435.01,Exxon,Atlanta
484,150,7/27/2020,Transfer,465.94,Shell,Charlotte
485,397,8/12/2022,Withdrawal,255.94,Shell,Los Angeles
486,381,5/9/2024,Deposit,234.37,Home Depot,Philadelphia
487,839,6/22/2021,Deposit,55.91,Target,Houston
488,1,4/14/2022,Transfer,170.49,Apple,Atlanta
489,244,5/17/2021,Transfer,131.63,Amazon,Chicago
490,1422,8/13/2022,Withdrawal,346.35,Home Depot,Los Angeles
491,1275,5/28/2021,Deposit,246.1,Starbucks,Chicago
492,879,8/2/2021,Withdrawal,52.71,Starbucks,Detroit
493,1323,3/17/2023,Deposit,73.75,Amazon,Chicago
494,760,4/19/2022,Withdrawal,582.79,Shell,Houston
495,954,7/23/2024,Withdrawal,135.7,Apple,Miami
496,1321,9/12/2022,Withdrawal,301.57,Amazon,Philadelphia
497,977,3/23/2020,Payment,203.33,Apple,Los Angeles
498,1139,12/1/2022,Payment,162.6,Exxon,Charlotte
499,1,6/4/2020,Payment,375.87,Home Depot,Cleveland
500,553,8/19/2024,Deposit,131.8,Exxon,Philadelphia
501,482,3/28/2021,Withdrawal,154.7,Walmart,Los Angeles
502,600,6/30/2024,Transfer,406.23,Amazon,Atlanta
503,763,7/31/2023,Transfer,142.29,Walmart,Atlanta
504,335,4/26/2023,Deposit,10.91,Google,Miami
505,465,9/8/2021,Deposit,30.82,Apple,Miami
506,1165,9/15/2021,Transfer,277.17,Starbucks,Los Angeles
507,583,2/6/2024,Withdrawal,94.82,Exxon,Charlotte
508,137,5/21/2021,Payment,369.49,Apple,Atlanta
509,1004,3/2/2023,Deposit,203.14,Starbucks,Detroit
510,950,7/18/2023,Deposit,314.35,Exxon,Cleveland
511,687,9/13/2021,Deposit,253.07,Amazon,Houston
512,167,1/1/2023,Transfer,358.97,Costco,Cleveland
513,1367,12/30/2023,Payment,482.56,Walmart,Miami
514,1434,10/19/2020,Withdrawal,284.71,Exxon,New York
515,910,10/16/2021,Withdrawal,277.39,Costco,Detroit
516,880,7/25/2022,Transfer,366.82,Home Depot,Miami
517,842,11/30/2024,Deposit,115.41,Exxon,Detroit
518,65,1/26/2022,Transfer,281.23,Costco,Philadelphia
519,1091,12/31/2023,Transfer,61.71,Starbucks,Cleveland
520,433,9/22/2022,Withdrawal,86.16,Walmart,Houston
521,1074,10/28/2021,Payment,128.64,Target,Cleveland
522,1338,8/11/2024,Withdrawal,390.29,Exxon,Detroit
523,1333,2/29/2020,Transfer,178.95,Apple,Houston
524,115,6/9/2024,Transfer,82.9,Starbucks,Houston
525,569,9/23/2024,Deposit,313.89,Target,Los Angeles
526,1366,11/22/2020,Deposit,47.09,Target,Cleveland
527,642,4/20/2023,Transfer,80.67,Home Depot,Los Angeles
528,495,3/9/2022,Withdrawal,162.06,Home Depot,New York
529,1293,2/23/2022,Deposit,159.74,Shell,Atlanta
530,941,2/5/2022,Payment,356.52,Exxon,Los Angeles
531,1104,12/28/2023,Payment,380.05,Apple,Philadelphia
532,1480,6/2/2021,Transfer,184.78,Exxon,Houston
533,1323,9/29/2021,Payment,168.8,Costco,Charlotte
534,968,3/23/2020,Payment,83.55,Starbucks,Houston
535,822,1/28/2020,Deposit,183.52,Walmart,Philadelphia
536,202,9/22/2020,Deposit,183.54,Apple,Miami
537,649,7/30/2023,Withdrawal,132.29,Walmart,Charlotte
538,560,1/31/2021,Deposit,187.88,Home Depot,Los Angeles
539,1042,8/19/2022,Withdrawal,82.24,Walmart,Los Angeles
540,478,2/1/2022,Deposit,103.45,Google,Detroit
541,488,9/6/2022,Transfer,155.17,Home Depot,New York
542,983,9/19/2024,Withdrawal,199.03,Home Depot,Philadelphia
543,779,11/7/2023,Transfer,329.42,Amazon,New York
544,1470,3/21/2022,Withdrawal,263.96,Walmart,Cleveland
545,340,8/3/2021,Payment,332.17,Apple,Charlotte
546,612,9/4/2023,Withdrawal,285.91,Home Depot,Detroit
547,116,9/2/2021,Withdrawal,217.21,Apple,Houston
548,74,7/11/2020,Withdrawal,534.73,Home Depot,Miami
549,1293,8/14/2020,Withdrawal,92.58,Target,New York
550,116,3/26/2021,Withdrawal,63.04,Apple,Philadelphia
551,1188,4/20/2023,Payment,177.11,Costco,Chicago
552,1246,7/20/2022,Withdrawal,190.97,Walmart,New York
553,126,9/12/2023,Transfer,220.69,Google,Charlotte
554,657,6/16/2024,Withdrawal,56.85,Exxon,Atlanta
555,1200,10/16/2021,Withdrawal,493.59,Target,New York
556,664,7/21/2020,Transfer,148.2,Walmart,Detroit
557,1399,2/5/2021,Deposit,55.45,Amazon,Chicago
558,991,7/25/2024,Deposit,239.64,Amazon,Chicago
559,1018,4/16/2021,Payment,364.34,Starbucks,Chicago
560,859,12/7/2024,Withdrawal,441.64,Google,Atlanta
561,85,7/27/2024,Withdrawal,159.74,Shell,New York
562,1407,6/8/2022,Deposit,315.09,Exxon,New York
563,633,6/27/2020,Withdrawal,463.54,Exxon,Atlanta
564,1487,9/17/2024,Payment,110.71,Home Depot,Charlotte
565,451,11/7/2022,Transfer,165.25,Amazon,Chicago
566,518,4/7/2021,Withdrawal,57.71,Exxon,Detroit
567,846,4/14/2022,Transfer,116.11,Home Depot,Atlanta
568,695,8/31/2021,Payment,40.22,Amazon,Chicago
569,550,4/18/2024,Deposit,340.21,Target,Miami
570,929,7/14/2022,Payment,184.07,Apple,Houston
571,116,11/27/2023,Payment,250.55,Home Depot,Miami
572,1032,11/17/2023,Payment,109.57,Home Depot,Houston
573,1242,7/24/2022,Payment,96.4,Exxon,Cleveland
574,404,10/26/2020,Transfer,328.32,Exxon,Cleveland
575,304,12/16/2020,Payment,189.84,Google,Charlotte
576,1491,7/5/2020,Payment,185.83,Starbucks,Miami
577,740,10/2/2023,Payment,296.44,Starbucks,Chicago
578,88,9/14/2021,Payment,358.67,Exxon,Miami
579,1034,12/3/2023,Transfer,240.13,Target,Miami
580,308,11/17/2024,Payment,101.9,Exxon,Chicago
581,434,3/11/2020,Deposit,25.75,Starbucks,New York
582,802,9/12/2023,Payment,417.5,Home Depot,Charlotte
583,164,5/20/2023,Payment,708.37,Costco,Cleveland
584,1263,11/4/2020,Withdrawal,218.61,Walmart,Los Angeles
585,1341,2/5/2023,Withdrawal,247.46,Home Depot,Los Angeles
586,996,6/25/2020,Withdrawal,425.63,Amazon,Los Angeles
587,656,3/2/2021,Payment,56.9,Starbucks,New York
588,1359,1/9/2022,Deposit,343.12,Costco,Charlotte
589,18,6/14/2021,Deposit,256.36,Shell,Atlanta
590,1095,2/21/2021,Withdrawal,84.63,Costco,Charlotte
591,1199,9/4/2020,Withdrawal,121.99,Costco,Chicago
592,811,7/27/2020,Payment,2.68,Home Depot,Cleveland
593,339,8/3/2020,Deposit,368.76,Costco,Detroit
594,248,12/13/2021,Deposit,44.04,Costco,Charlotte
595,1217,3/13/2021,Withdrawal,261.81,Shell,Chicago
596,1443,11/27/2024,Deposit,43.96,Exxon,Atlanta
597,1349,6/29/2024,Withdrawal,409.17,Walmart,Atlanta
598,306,11/6/2020,Withdrawal,169.27,Costco,New York
599,204,12/11/2024,Transfer,360.83,Walmart,Chicago
600,853,1/17/2021,Transfer,168.22,Exxon,Atlanta
601,1147,9/7/2022,Payment,108.96,Walmart,Detroit
602,447,7/18/2023,Withdrawal,1.08,Exxon,New York
603,713,4/30/2020,Payment,358.07,Target,New York
604,433,2/10/2021,Transfer,145.45,Walmart,Philadelphia
605,1152,9/1/2020,Deposit,244.54,Google,Cleveland
606,822,3/6/2020,Transfer,93.8,Google,Cleveland
607,1071,7/30/2022,Transfer,197.45,Amazon,Philadelphia
608,505,8/15/2020,Transfer,230.81,Shell,Cleveland
609,115,5/31/2022,Deposit,63.31,Amazon,Cleveland
610,1440,5/16/2020,Transfer,97.68,Starbucks,Miami
611,995,7/12/2020,Withdrawal,436.25,Google,Atlanta
612,223,12/6/2021,Withdrawal,77.39,Exxon,Atlanta
613,636,10/19/2021,Transfer,335.36,Exxon,Houston
614,672,10/18/2021,Payment,248.95,Home Depot,Detroit
615,958,2/21/2024,Payment,276.7,Shell,Chicago
616,933,5/26/2024,Deposit,295.06,Apple,Houston
617,96,10/9/2023,Deposit,203.05,Google,New York
618,107,7/18/2022,Withdrawal,114.64,Exxon,New York
619,632,9/23/2024,Withdrawal,88.27,Target,Chicago
620,698,7/9/2021,Transfer,150.39,Google,Atlanta
621,32,3/26/2023,Payment,387.57,Starbucks,New York
622,66,8/15/2022,Withdrawal,3.39,Target,Cleveland
623,1203,2/8/2024,Payment,153.27,Target,Chicago
624,779,11/5/2022,Deposit,27.2,Starbucks,Detroit
625,1467,1/6/2023,Deposit,112.68,Google,Detroit
626,916,2/21/2020,Transfer,181.37,Amazon,Detroit
627,549,5/28/2021,Transfer,409.23,Walmart,Miami
628,201,3/7/2024,Withdrawal,425.49,Starbucks,Houston
629,49,1/13/2022,Payment,69.61,Home Depot,Philadelphia
630,787,12/20/2022,Withdrawal,26.76,Costco,Miami
631,951,3/1/2023,Withdrawal,175.14,Exxon,Miami
632,263,11/6/2023,Payment,314.22,Home Depot,Chicago
633,1157,5/6/2024,Withdrawal,40.42,Exxon,Charlotte
634,344,11/22/2021,Transfer,144.44,Shell,Los Angeles
635,1200,6/26/2021,Payment,355.34,Google,Chicago
636,1415,2/13/2021,Payment,373.56,Shell,Chicago
637,11,6/3/2020,Withdrawal,154.34,Google,Houston
638,201,9/24/2021,Payment,100.18,Target,New York
639,945,2/20/2020,Transfer,357.38,Google,Miami
640,926,10/20/2022,Transfer,61.91,Shell,Los Angeles
641,3,9/20/2022,Deposit,280.66,Google,Detroit
642,1238,1/23/2023,Deposit,65.11,Walmart,New York
643,808,9/7/2024,Deposit,215.13,Google,Los Angeles
644,1331,3/26/2024,Deposit,246.51,Walmart,Los Angeles
645,560,6/7/2021,Withdrawal,392.63,Amazon,Charlotte
646,1351,12/20/2020,Deposit,11.16,Home Depot,Miami
647,199,12/4/2022,Deposit,67.75,Home Depot,Miami
648,109,3/12/2022,Deposit,442.04,Home Depot,Miami
649,1315,5/13/2023,Deposit,234.73,Apple,Charlotte
650,108,10/20/2024,Withdrawal,71.05,Starbucks,Atlanta
651,1432,4/19/2022,Deposit,308.45,Costco,Miami
652,552,12/25/2023,Payment,50.12,Costco,Philadelphia
653,973,9/12/2020,Transfer,229.31,Costco,Houston
654,52,9/4/2020,Payment,97.35,Target,Philadelphia
655,112,6/16/2021,Withdrawal,386.44,Home Depot,Los Angeles
656,295,2/10/2020,Withdrawal,71.54,Target,Chicago
657,1213,1/22/2024,Withdrawal,198.08,Target,Atlanta
658,65,2/28/2022,Transfer,132.72,Home Depot,Los Angeles
659,574,7/24/2023,Deposit,99.92,Apple,Houston
660,465,7/13/2020,Withdrawal,163.37,Google,New York
661,258,12/30/2022,Deposit,283.54,Google,Cleveland
662,1004,7/17/2023,Withdrawal,22.72,Target,Atlanta
663,634,9/20/2023,Transfer,83.43,Walmart,Miami
664,1355,5/27/2024,Payment,199.12,Google,Atlanta
665,210,11/3/2020,Payment,101.08,Starbucks,Los Angeles
666,89,12/21/2023,Transfer,209.75,Costco,New York
667,28,5/7/2023,Deposit,280.66,Walmart,Miami
668,238,3/16/2020,Withdrawal,202.03,Starbucks,Chicago
669,336,2/25/2022,Payment,365.02,Walmart,Charlotte
670,63,3/5/2022,Transfer,57.76,Apple,Houston
671,500,8/8/2024,Deposit,113.21,Target,Cleveland
672,791,3/28/2024,Payment,423.99,Starbucks,New York
673,1493,7/22/2024,Transfer,89.87,Costco,Detroit
674,592,8/17/2020,Withdrawal,567.56,Home Depot,Houston
675,1075,3/25/2020,Transfer,344.95,Apple,Charlotte
676,1136,3/31/2023,Deposit,76.74,Costco,New York
677,301,1/31/2021,Payment,287.81,Apple,Atlanta
678,1114,10/26/2023,Withdrawal,244.46,Home Depot,Los Angeles
679,229,5/5/2024,Deposit,18.21,Costco,Chicago
680,150,8/2/2020,Transfer,431.64,Exxon,Chicago
681,1162,10/21/2022,Payment,323.21,Amazon,Philadelphia
682,1159,1/11/2021,Payment,421.5,Target,Cleveland
683,1481,2/15/2021,Deposit,357.04,Apple,New York
684,527,7/16/2024,Withdrawal,252.35,Target,Chicago
685,333,3/10/2022,Deposit,361.98,Home Depot,Atlanta
686,1386,5/8/2023,Payment,0.39,Amazon,Philadelphia
687,174,4/21/2023,Payment,497.55,Walmart,Houston
688,1237,2/13/2021,Payment,311.78,Walmart,Cleveland
689,1367,11/22/2023,Withdrawal,92.98,Starbucks,New York
690,61,8/3/2020,Payment,24.13,Google,Detroit
691,1085,1/21/2022,Payment,243.15,Walmart,Charlotte
692,819,12/14/2020,Deposit,66.56,Google,Miami
693,524,5/22/2024,Payment,277.99,Amazon,Miami
694,216,4/10/2022,Transfer,52.15,Exxon,Miami
695,624,6/5/2024,Deposit,9.11,Target,Detroit
696,578,10/15/2021,Payment,118.95,Exxon,Detroit
697,694,10/18/2022,Deposit,690.31,Target,Atlanta
698,423,11/30/2022,Deposit,35.79,Amazon,Los Angeles
699,716,11/9/2024,Transfer,388.53,Starbucks,New York
700,1447,1/3/2020,Deposit,86.33,Target,Atlanta
701,1395,1/22/2023,Deposit,186.67,Exxon,Cleveland
702,1230,12/18/2022,Withdrawal,218.7,Amazon,Philadelphia
703,1310,1/9/2022,Payment,190.68,Costco,Cleveland
704,1129,2/10/2021,Withdrawal,208.49,Costco,Los Angeles
705,754,1/18/2020,Payment,250.72,Google,Atlanta
706,747,2/26/2024,Deposit,24.06,Apple,Miami
707,688,1/20/2022,Payment,180.17,Apple,Los Angeles
708,723,3/11/2024,Deposit,191.63,Google,Miami
709,747,8/8/2021,Payment,283.26,Shell,Houston
710,242,6/6/2022,Deposit,157.82,Exxon,Chicago
711,665,11/27/2020,Payment,279.27,Target,Los Angeles
712,708,10/9/2022,Payment,102.08,Home Depot,Los Angeles
713,435,6/17/2020,Payment,117.17,Amazon,Chicago
714,781,2/14/2022,Deposit,246.76,Apple,Houston
715,484,8/22/2024,Payment,45.71,Amazon,Charlotte
716,1471,4/28/2022,Deposit,115.29,Walmart,Detroit
717,384,8/31/2024,Withdrawal,125.8,Exxon,Cleveland
718,170,7/29/2022,Payment,133.71,Target,Miami
719,1021,7/24/2020,Transfer,208.59,Home Depot,Cleveland
720,950,6/4/2021,Transfer,66.43,Starbucks,Atlanta
721,869,3/8/2024,Deposit,293.83,Google,Atlanta
722,323,10/14/2022,Transfer,159.24,Exxon,Atlanta
723,848,10/1/2023,Deposit,260.57,Amazon,Chicago
724,1498,10/30/2020,Deposit,15.81,Walmart,Cleveland
725,1256,4/24/2020,Transfer,228.7,Google,Cleveland
726,696,10/25/2021,Transfer,341.46,Exxon,Houston
727,359,3/27/2020,Withdrawal,231.31,Exxon,New York
728,1299,1/23/2023,Deposit,281.99,Target,Houston
729,32,1/12/2022,Transfer,397.64,Starbucks,New York
730,177,3/3/2021,Withdrawal,59.06,Home Depot,Charlotte
731,917,9/17/2024,Withdrawal,71.3,Starbucks,Cleveland
732,65,3/25/2021,Deposit,346.72,Starbucks,Miami
733,27,7/7/2024,Payment,297.81,Walmart,Atlanta
734,268,2/24/2022,Transfer,365.9,Google,Cleveland
735,597,4/13/2024,Transfer,448.77,Exxon,Detroit
736,1012,12/15/2021,Transfer,23.99,Costco,Philadelphia
737,66,1/2/2020,Transfer,340.53,Amazon,Miami
738,133,1/6/2023,Transfer,161.96,Amazon,Chicago
739,916,9/9/2023,Transfer,344.95,Costco,Detroit
740,1390,1/12/2022,Withdrawal,475.4,Starbucks,Atlanta
741,82,1/26/2023,Deposit,204.12,Shell,New York
742,982,7/10/2024,Withdrawal,88.16,Walmart,New York
743,1352,4/19/2020,Transfer,3.39,Home Depot,Chicago
744,1122,11/9/2021,Deposit,138.09,Amazon,Charlotte
745,585,1/20/2024,Transfer,417.76,Shell,Chicago
746,327,2/20/2024,Deposit,427.19,Google,Los Angeles
747,542,1/5/2021,Withdrawal,351.72,Target,Chicago
748,1149,9/22/2023,Deposit,154.96,Home Depot,Charlotte
749,210,6/8/2022,Withdrawal,318.12,Starbucks,Cleveland
750,133,8/21/2021,Transfer,245.88,Amazon,Charlotte
751,157,11/11/2022,Deposit,25.88,Shell,Detroit
752,875,12/22/2021,Payment,372.28,Costco,Detroit
753,382,10/31/2020,Payment,276.45,Amazon,Chicago
754,1046,7/12/2022,Withdrawal,310.46,Walmart,New York
755,974,7/19/2023,Withdrawal,248.95,Walmart,Houston
756,595,2/22/2024,Withdrawal,220.02,Google,Charlotte
757,1443,4/15/2022,Withdrawal,252.99,Apple,Chicago
758,472,3/21/2021,Transfer,157.27,Google,Los Angeles
759,234,7/20/2022,Payment,291.06,Amazon,Houston
760,572,10/4/2020,Withdrawal,492.7,Google,Houston
761,1478,8/1/2024,Deposit,269.44,Google,Miami
762,771,1/11/2021,Deposit,367.52,Shell,Philadelphia
763,1186,8/19/2020,Transfer,22.86,Walmart,Atlanta
764,301,11/3/2024,Withdrawal,321.96,Google,New York
765,306,8/14/2021,Deposit,276.48,Costco,Detroit
766,2,3/1/2021,Withdrawal,361.33,Costco,Detroit
767,271,12/14/2022,Deposit,136.31,Walmart,Philadelphia
768,421,3/16/2021,Transfer,347.74,Apple,Miami
769,1167,2/3/2020,Deposit,92.11,Shell,Atlanta
770,700,11/24/2020,Withdrawal,370.79,Apple,Charlotte
771,864,4/24/2022,Withdrawal,381.1,Target,Charlotte
772,960,3/29/2021,Transfer,34.16,Amazon,Philadelphia
773,994,11/12/2023,Payment,254.62,Shell,Houston
774,1010,2/2/2022,Withdrawal,167,Exxon,Houston
775,879,12/24/2023,Payment,273.07,Google,Detroit
776,692,2/8/2024,Withdrawal,205.92,Shell,Charlotte
777,867,2/22/2023,Transfer,166.36,Costco,Chicago
778,1061,6/6/2021,Deposit,112.73,Walmart,Cleveland
779,107,4/26/2021,Payment,416.29,Apple,Philadelphia
780,1321,11/12/2020,Deposit,88.74,Target,Charlotte
781,1121,5/1/2020,Transfer,118.2,Walmart,Chicago
782,281,4/19/2024,Transfer,11.63,Target,Atlanta
783,1134,8/3/2021,Transfer,328.43,Starbucks,Miami
784,549,8/29/2023,Withdrawal,355.6,Walmart,Cleveland
785,552,5/1/2021,Withdrawal,258.92,Walmart,Charlotte
786,188,8/1/2024,Withdrawal,84.49,Exxon,Houston
787,752,11/1/2022,Withdrawal,55.66,Target,Charlotte
788,870,5/4/2020,Payment,283.96,Target,Atlanta
789,1378,10/20/2021,Transfer,334.85,Starbucks,Detroit
790,19,1/5/2023,Payment,123.52,Apple,Los Angeles
791,859,8/2/2021,Withdrawal,211.2,Target,Detroit
792,1417,12/18/2021,Deposit,35.73,Google,Cleveland
793,1285,6/13/2023,Payment,81.48,Home Depot,Chicago
794,985,5/13/2024,Deposit,258.01,Target,Chicago
795,410,2/8/2022,Withdrawal,184.29,Exxon,Cleveland
796,1427,7/1/2023,Payment,228.37,Starbucks,Detroit
797,484,6/22/2022,Payment,370.85,Apple,Miami
798,1328,2/9/2021,Payment,13.67,Target,Los Angeles
799,624,6/20/2023,Deposit,230.87,Apple,Philadelphia
800,656,1/24/2024,Withdrawal,97.96,Shell,Los Angeles
801,768,10/3/2020,Transfer,173.74,Target,Los Angeles
802,18,2/1/2024,Transfer,243.55,Target,Atlanta
803,184,5/28/2023,Withdrawal,10.19,Amazon,Miami
804,405,6/2/2023,Payment,102.07,Walmart,Chicago
805,799,7/13/2022,Transfer,137.92,Starbucks,Detroit
806,1155,1/29/2023,Payment,259.54,Costco,Detroit
807,479,5/3/2022,Withdrawal,365.15,Target,Los Angeles
808,8,7/15/2024,Deposit,50.73,Home Depot,Detroit
809,705,10/19/2024,Payment,99.87,Apple,Cleveland
810,1342,5/21/2021,Deposit,178.01,Costco,Houston
811,1415,5/29/2024,Deposit,177.43,Starbucks,Philadelphia
812,1160,9/16/2023,Withdrawal,262.35,Starbucks,Charlotte
813,531,8/24/2020,Withdrawal,13.94,Google,Houston
814,913,9/20/2022,Deposit,169.58,Shell,Philadelphia
815,1391,9/24/2023,Deposit,138.19,Google,Chicago
816,689,1/21/2022,Transfer,308.27,Starbucks,Houston
817,1035,5/20/2021,Transfer,211.11,Shell,Charlotte
818,553,6/13/2020,Withdrawal,133.36,Home Depot,Houston
819,446,4/25/2022,Payment,382.69,Target,Los Angeles
820,1138,8/19/2024,Deposit,120.52,Target,Charlotte
821,706,10/12/2024,Payment,80.13,Shell,Charlotte
822,196,12/17/2024,Deposit,288.36,Google,Charlotte
823,860,12/28/2021,Withdrawal,128.67,Walmart,Atlanta
824,1347,5/26/2023,Payment,209.86,Amazon,Miami
825,628,11/3/2024,Withdrawal,459.8,Google,Charlotte
826,981,1/10/2021,Deposit,126.54,Costco,Houston
827,630,11/1/2022,Withdrawal,55.09,Target,Los Angeles
828,1189,12/26/2023,Payment,167.74,Costco,Detroit
829,1276,3/23/2020,Transfer,153.9,Google,Cleveland
830,44,3/6/2021,Withdrawal,314.98,Starbucks,Philadelphia
831,1494,7/6/2024,Payment,5.2,Home Depot,New York
832,489,4/22/2021,Withdrawal,603.15,Home Depot,Houston
833,181,2/21/2022,Withdrawal,91.98,Home Depot,Atlanta
834,1101,9/26/2024,Transfer,278.82,Walmart,Miami
835,374,1/3/2021,Payment,340.16,Costco,Philadelphia
836,628,8/3/2024,Payment,228.74,Apple,Miami
837,957,8/12/2022,Payment,292.89,Apple,Charlotte
838,67,7/17/2024,Deposit,210.6,Walmart,Chicago
839,1116,5/20/2020,Withdrawal,294.83,Apple,Philadelphia
840,779,12/20/2021,Transfer,136.24,Google,Charlotte
841,651,7/8/2024,Payment,101.96,Walmart,Philadelphia
842,1268,10/7/2024,Transfer,67.02,Amazon,Houston
843,341,1/19/2024,Deposit,265.28,Google,Los Angeles
844,903,3/5/2024,Deposit,148.52,Costco,Charlotte
845,1328,11/27/2023,Transfer,256.1,Costco,Houston
846,398,10/12/2022,Payment,152.4,Costco,Houston
847,703,10/14/2020,Transfer,386.09,Apple,Miami
848,1472,12/20/2020,Payment,175.35,Home Depot,Detroit
849,97,12/8/2020,Payment,106.77,Amazon,Detroit
850,1355,5/28/2020,Deposit,140.22,Target,New York
851,1229,7/28/2020,Transfer,275.19,Exxon,Cleveland
852,449,2/9/2023,Deposit,637.9,Costco,Cleveland
853,1442,10/15/2021,Withdrawal,405.71,Starbucks,New York
854,77,9/2/2022,Deposit,18.83,Target,New York
855,896,6/19/2021,Payment,235.44,Walmart,Charlotte
856,549,12/8/2022,Transfer,82.4,Apple,Cleveland
857,798,12/28/2024,Withdrawal,140.92,Walmart,New York
858,1449,11/26/2020,Withdrawal,154.1,Costco,New York
859,1453,12/30/2020,Withdrawal,187.07,Home Depot,New York
860,815,1/11/2020,Withdrawal,331.71,Costco,Charlotte
861,1022,4/26/2023,Transfer,160.75,Target,Atlanta
862,135,5/23/2021,Payment,225.16,Starbucks,Cleveland
863,654,8/2/2021,Withdrawal,198.78,Costco,Atlanta
864,1278,1/8/2024,Payment,95.21,Amazon,Los Angeles
865,1279,1/18/2023,Deposit,118.85,Shell,Charlotte
866,646,9/13/2021,Payment,108.62,Walmart,Chicago
867,720,6/19/2022,Withdrawal,299.48,Costco,Chicago
868,613,8/26/2024,Deposit,144.27,Target,Chicago
869,484,1/11/2024,Deposit,465.33,Google,Charlotte
870,1070,12/18/2021,Deposit,82.59,Apple,Chicago
871,1467,11/21/2022,Withdrawal,82.23,Walmart,Houston
872,648,11/22/2020,Payment,39.86,Costco,Philadelphia
873,792,3/14/2020,Transfer,183.94,Target,Cleveland
874,579,9/7/2020,Payment,119.13,Google,Cleveland
